Region,WP_GroupNo,Type,M_Name,RoadName,RoadNo,Direction,Distance,MS_Lat,MS_Lon,Ms_Alt,WP_Lat,WP_Lon,WP_Alt,Caution,SafeDown,Sampled,r_alt,Gimbal_Pitch,Gimbal_Yaw,Index
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.67,36.34044566,127.4817599,148.3369344,36.340472,127.4814228,198.3369344,0,TRUE,FALSE,50,0,0,317
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.68,36.34052372,127.4817829,148.114746,36.34055,127.4814215,198.114746,0,TRUE,FALSE,50,0,0,318
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.69,36.34060179,127.4818059,147.8959867,36.340628,127.4814203,197.8959867,0,TRUE,TRUE,50,0,0,319
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.7,36.34067985,127.481829,147.6960122,36.340701,127.4813986,197.6960122,0,TRUE,FALSE,50,0,0,320
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.71,36.3407583,127.4818427,147.4324074,36.340774,127.4813839,197.4488221,0,TRUE,TRUE,50.01641468,0,0,321
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.72,36.34083674,127.4818565,147.1920752,36.340853,127.4813826,197.2740338,0,TRUE,FALSE,50.08195864,0,0,322
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.73,36.34091518,127.4818703,146.9517435,36.340931,127.4813814,197.0992456,0,TRUE,FALSE,50.14750211,0,0,323
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.74,36.34099362,127.4818841,146.7114123,36.341009,127.4813802,196.9244574,0,TRUE,FALSE,50.21304507,0,0,324
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.75,36.34107207,127.4818979,146.4710816,36.341088,127.4813788,196.7496691,0,TRUE,FALSE,50.27858753,0,0,325
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.76,36.34115051,127.4819117,146.2307513,36.341166,127.4813775,196.5748809,0,TRUE,FALSE,50.34412959,0,0,326
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.77,36.34122895,127.4819255,145.9904215,36.341245,127.4813762,196.4000927,0,TRUE,FALSE,50.40967115,0,0,327
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.78,36.34130739,127.4819393,145.750092,36.341323,127.481375,196.2253044,0,TRUE,FALSE,50.47521242,0,0,328
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.79,36.34138584,127.4819531,145.509763,36.341402,127.4813738,196.0505162,0,TRUE,FALSE,50.54075318,0,0,329
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.8,36.34146428,127.4819669,145.2929518,36.341476,127.4813728,195.8757279,0,TRUE,FALSE,50.58277614,0,0,330
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.81,36.34155308,127.481975,144.9693998,36.341561,127.4813713,195.7009397,0,TRUE,FALSE,50.7315399,0,0,331
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.82,36.34164189,127.4819832,144.6818824,36.34165,127.4813699,195.5261515,0,TRUE,FALSE,50.84426906,0,0,332
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.83,36.34173069,127.4819913,144.3943777,36.341739,127.4813684,195.3513632,0,TRUE,FALSE,50.95698553,0,0,333
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.84,36.3418195,127.4819994,144.1068856,36.341828,127.4813672,195.176575,0,TRUE,FALSE,51.06968939,-15,-10,334
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.85,36.3419083,127.4820076,143.8194065,36.341917,127.4813657,195.0017868,0,TRUE,FALSE,51.18238025,-15,-10,335
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.86,36.3419971,127.4820157,143.5319404,36.342005,127.4813643,194.8269985,0,TRUE,FALSE,51.29505811,-15,-10,336
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.87,36.34208591,127.4820239,143.2444875,36.342094,127.4813627,194.6522103,0,TRUE,FALSE,51.40772277,-15,-10,337
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.88,36.34217471,127.482032,142.9570479,36.342183,127.4813614,194.477422,0,TRUE,FALSE,51.52037414,-15,-10,338
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.89,36.34226352,127.4820401,142.6696218,36.342272,127.48136,194.3026338,0,TRUE,FALSE,51.633012,-15,-10,339
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.9,36.34235232,127.4820483,142.3738302,36.342351,127.4813588,194.1278456,0,TRUE,FALSE,51.75401536,-15,-10,340
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.91,36.34243903,127.4820378,142.1437364,36.342428,127.4813576,193.9530573,0,TRUE,FALSE,51.80932092,-15,-10,341
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.92,36.34252578,127.482028,141.8580396,36.342515,127.4813562,193.7782691,0,TRUE,FALSE,51.92022948,-15,-10,342
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.93,36.34261245,127.4820171,141.627246,36.3426,127.4813548,193.6034809,0,TRUE,FALSE,51.97623485,-15,-10,343
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.94,36.34269896,127.4820044,141.5018164,36.342683,127.4813535,193.4286926,0,TRUE,FALSE,51.92687621,-15,-10,344
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.95,36.34278492,127.4819868,141.2381204,36.342767,127.4813522,193.2539044,0,TRUE,FALSE,52.01578397,-15,-10,345
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.96,36.34287083,127.4819689,140.9634016,36.34285,127.4813509,193.0791161,0,TRUE,FALSE,52.11571453,-15,-10,346
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.97,36.3429561,127.4819468,140.8066516,36.342933,127.4813495,192.9043279,0,TRUE,FALSE,52.09767629,-15,-10,347
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.98,36.34304124,127.4819239,140.6744625,36.343016,127.4813482,192.7295397,0,TRUE,FALSE,52.05507716,-15,-10,348
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,214.99,36.34312572,127.4818975,140.3858138,36.343098,127.4813469,192.5547514,0,TRUE,FALSE,52.16893762,-15,-10,349
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215,36.34321011,127.4818707,140.0708139,36.343176,127.4813457,192.3799632,0,TRUE,FALSE,52.30914928,-15,-10,350
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.01,36.34329409,127.4818318,139.9186663,36.343255,127.4813445,192.2051749,0,TRUE,TRUE,52.28650864,-15,-10,351
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.02,36.34337807,127.481793,139.7655551,36.343337,127.481356,192.0303867,0,TRUE,FALSE,52.2648316,-15,-10,352
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.03,36.3434607,127.4817499,139.6298856,36.343417,127.481376,191.8555985,0,TRUE,TRUE,52.22571287,-15,-10,353
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.04,36.343543,127.4817059,139.4855378,36.343497,127.4813747,191.6808102,0,TRUE,FALSE,52.19527243,-15,-10,354
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.05,36.34362397,127.4816582,139.3085368,36.343576,127.4813734,191.506022,0,TRUE,FALSE,52.19748519,-15,-10,355
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.06,36.34370494,127.4816105,139.1321628,36.343655,127.4813722,191.3312338,0,TRUE,FALSE,52.19907095,-15,-10,356
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.07,36.34378435,127.481559,138.9845777,36.343732,127.481371,191.1564455,0,TRUE,FALSE,52.17186781,-15,-10,357
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.08,36.34386309,127.4815059,138.8404452,36.343807,127.4813698,190.9816573,0,TRUE,TRUE,52.14121208,0,0,358
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.09,36.34393989,127.4814485,138.6884715,36.343882,127.481329,190.806869,0,TRUE,TRUE,52.11839754,0,0,359
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.1,36.34401669,127.4813912,140.6320808,36.343955,127.481275,190.6320808,0,TRUE,TRUE,50,0,0,360
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.11,36.34408746,127.4813279,138.3983011,36.344022,127.481215,190.5964206,0,TRUE,FALSE,52.19811946,0,0,361
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.12,36.34415822,127.4812645,138.2615425,36.344092,127.481152,190.5607603,0,TRUE,FALSE,52.29921782,0,0,362
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.13,36.34422783,127.4811994,138.1264471,36.344158,127.481091,190.5251001,0,TRUE,TRUE,52.39865298,0,0,363
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.14,36.34429439,127.4811294,137.9912295,36.344221,127.481024,190.4894398,0,TRUE,FALSE,52.49821034,0,0,364
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.15,36.34436012,127.4810582,137.8397911,36.344284,127.480955,190.4537796,0,TRUE,FALSE,52.6139885,0,0,365
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.16,36.34442318,127.4809834,137.6434052,36.344346,127.480883,190.4181194,0,TRUE,FALSE,52.77471416,0,0,366
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.17,36.34448599,127.4809082,137.4658529,36.344408,127.480809,190.3824591,0,TRUE,TRUE,52.91660622,0,0,367
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.18,36.34454806,127.4808322,137.3351289,36.344468,127.480735,190.3467989,0,TRUE,FALSE,53.01166998,0,0,368
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.19,36.34460801,127.4807536,137.2078763,36.344525,127.480659,190.3111386,0,TRUE,FALSE,53.10326234,0,0,369
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,215.2,36.34466589,127.4806726,140.2754784,36.344649,127.480487,190.2754784,0,TRUE,TRUE,50,0,0,370
